   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, Paynt-AR, Paynt-CEGIS, Paynt-Hybrid, SMT(LRA), SMPMC
date:                    Thu, 2025-07-17 10:08:56 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           24
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   True
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 6 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-sat_mem_1_refuel-20_1.yml             true                            14.74       15.27        None
pomdps-sat_mem_1_rocks-12_1.yml              TIMEOUT                       1800.45     1802.08        None
pomdps-sat_mem_2_4x3-95_2.yml                unknown                          1.96        2.54        None
pomdps-sat_mem_2_4x5x2-95_2.yml              unknown                          2.24        2.87        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             2.16        2.76        None
pomdps-sat_mem_2_maze-alex_2.yml             true                          1416.98     1417.85        None
pomdps-sat_mem_2_milos-aaai97_2.yml          unknown                          1.74        2.13        None
pomdps-sat_mem_2_network_2.yml               unknown                          1.39        1.78        None
pomdps-sat_mem_2_nrp-8_2.yml                 true                             1.92        2.55        None
pomdps-sat_mem_2_query-s2_2.yml              unknown                          1.56        2.04        None
pomdps-sat_mem_2_query-s3_2.yml              unknown                          1.79        2.26        None
pomdps-sat_mem_2_refuel-06_2.yml             TIMEOUT                       1800.72     1801.53        None
pomdps-sat_mem_3_4x3-95_3.yml                unknown                          1.24        1.61        None
pomdps-sat_mem_3_4x5x2-95_3.yml              unknown                          1.69        2.19        None
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             1.76        2.26        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.72     1801.70        None
pomdps-sat_mem_3_network_3.yml               unknown                          1.63        2.21        None
pomdps-sat_mem_3_query-s2_3.yml              unknown                          1.46        1.99        None
pomdps-sat_mem_3_query-s3_3.yml              unknown                          1.78        2.17        None
pomdps-sat_mem_3_refuel-06_3.yml             TIMEOUT                       1800.72     1801.79        None
pomdps-sat_mem_4_4x3-95_4.yml                unknown                          1.29        1.67        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             2.17        2.84        None
jair-unsat_box-pushing-1fsc.yml              unknown                          7.11        7.62        None
jair-unsat_box-pushing-2fsc.yml              unknown                         19.87       20.43        None
jair-unsat_dpm.yml                           TIMEOUT                       1800.71     1801.46        None
jair-unsat_grid-10-sl-4fsc.yml               false                           37.21       37.69        None
jair-unsat_grid-meet-sl-2fsc.yml             unknown                         27.21       27.64        None
jair-unsat_grid.yml                          false                            1.74        2.14        None
jair-unsat_grid3x3-1fsc.yml                  unknown                          2.65        3.07        None
jair-unsat_grid3x3-2fsc.yml                  unknown                         12.87       13.34        None
jair-unsat_herman.yml                        TIMEOUT                       1800.77     1801.48        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.78     1801.62        None
jair-unsat_maze.yml                          TIMEOUT                       1800.70     1801.38        None
jair-unsat_pole-res.yml                      unknown                          1.77        2.18        None
jair-unsat_pole.yml                          unknown                          2.08        2.77        None
jair-unsat_recycling-2fsc.yml                unknown                          1.45        1.95        None
jair-unsat_recycling-3fsc.yml                unknown                          1.51        2.00        None
jair-unsat_refuel-06-res.yml                 TIMEOUT                       1800.69     1801.71        None
pomdps-unsat_mem_1_4x3-95_1.yml              unknown                          1.46        1.81        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            unknown                          1.56        1.94        None
pomdps-unsat_mem_1_drone-4-1_1.yml           TIMEOUT                       1800.69     1801.55        None
